sample_id	run_ena	irods_path	bam_path	cram_path	read1_path	read2_path
VBS55199-6781STDY12150314	ERR9438296	/seq/illumina/runs/44/44170/lane2/plex2/44170_2#2.cram			ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR943/006/ERR9438296/ERR9438296_1.fastq.gz	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR943/006/ERR9438296/ERR9438296_2.fastq.gz
VBS55200-6781STDY12150315	ERR9438297	/seq/illumina/runs/44/44170/lane2/plex3/44170_2#3.cram			ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR943/007/ERR9438297/ERR9438297_1.fastq.gz	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR943/007/ERR9438297/ERR9438297_2.fastq.gz
VBS55201-6781STDY12150316	ERR9438298	/seq/illumina/runs/44/44170/lane2/plex4/44170_2#4.cram			ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR943/008/ERR9438298/ERR9438298_1.fastq.gz	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR943/008/ERR9438298/ERR9438298_2.fastq.gz
VBS55202-6781STDY12150317	ERR9438299	/seq/illumina/runs/44/44170/lane2/plex5/44170_2#5.cram			ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR943/009/ERR9438299/ERR9438299_1.fastq.gz	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR943/009/ERR9438299/ERR9438299_2.fastq.gz
VBS55203-6781STDY12150318	ERR9438300	/seq/illumina/runs/44/44170/lane2/plex6/44170_2#6.cram			ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR943/000/ERR9438300/ERR9438300_1.fastq.gz	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR943/000/ERR9438300/ERR9438300_2.fastq.gz
VBS55204-6781STDY12150319	ERR9438301	/seq/illumina/runs/44/44170/lane2/plex7/44170_2#7.cram			ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR943/001/ERR9438301/ERR9438301_1.fastq.gz	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR943/001/ERR9438301/ERR9438301_2.fastq.gz
VBS55205-6781STDY12150320	ERR9438302	/seq/illumina/runs/44/44170/lane2/plex8/44170_2#8.cram			ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR943/002/ERR9438302/ERR9438302_1.fastq.gz	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR943/002/ERR9438302/ERR9438302_2.fastq.gz
VBS55206-6781STDY12150321	ERR9438303	/seq/illumina/runs/44/44170/lane2/plex9/44170_2#9.cram			ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR943/003/ERR9438303/ERR9438303_1.fastq.gz	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR943/003/ERR9438303/ERR9438303_2.fastq.gz
VBS55207-6781STDY12150322	ERR9438304	/seq/illumina/runs/44/44170/lane2/plex10/44170_2#10.cram			ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR943/004/ERR9438304/ERR9438304_1.fastq.gz	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR943/004/ERR9438304/ERR9438304_2.fastq.gz
VBS55208-6781STDY12150323	ERR9438305	/seq/illumina/runs/44/44170/lane2/plex11/44170_2#11.cram			ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR943/005/ERR9438305/ERR9438305_1.fastq.gz	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR943/005/ERR9438305/ERR9438305_2.fastq.gz
VBS55209-6781STDY12150324	ERR9438306	/seq/illumina/runs/44/44170/lane2/plex12/44170_2#12.cram			ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR943/006/ERR9438306/ERR9438306_1.fastq.gz	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR943/006/ERR9438306/ERR9438306_2.fastq.gz
VBS55210-6781STDY12150325	ERR9438354	/seq/illumina/runs/44/44212/lane1/plex1/44212_1#1.cram			ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR943/004/ERR9438354/ERR9438354_1.fastq.gz	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR943/004/ERR9438354/ERR9438354_2.fastq.gz
VBS55211-6781STDY12150326	ERR9438355	/seq/illumina/runs/44/44212/lane1/plex2/44212_1#2.cram			ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR943/005/ERR9438355/ERR9438355_1.fastq.gz	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR943/005/ERR9438355/ERR9438355_2.fastq.gz
VBS55212-6781STDY12150327	ERR9438356	/seq/illumina/runs/44/44212/lane1/plex3/44212_1#3.cram			ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR943/006/ERR9438356/ERR9438356_1.fastq.gz	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR943/006/ERR9438356/ERR9438356_2.fastq.gz
VBS55213-6781STDY12150328	ERR9438357	/seq/illumina/runs/44/44212/lane1/plex4/44212_1#4.cram			ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR943/007/ERR9438357/ERR9438357_1.fastq.gz	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR943/007/ERR9438357/ERR9438357_2.fastq.gz
VBS55214-6781STDY12150329	ERR9438358	/seq/illumina/runs/44/44212/lane1/plex5/44212_1#5.cram			ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR943/008/ERR9438358/ERR9438358_1.fastq.gz	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR943/008/ERR9438358/ERR9438358_2.fastq.gz
VBS55215-6781STDY12150330	ERR9438359	/seq/illumina/runs/44/44212/lane1/plex6/44212_1#6.cram			ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR943/009/ERR9438359/ERR9438359_1.fastq.gz	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR943/009/ERR9438359/ERR9438359_2.fastq.gz
VBS55216-6781STDY12150331	ERR9438360	/seq/illumina/runs/44/44212/lane1/plex7/44212_1#7.cram			ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR943/000/ERR9438360/ERR9438360_1.fastq.gz	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR943/000/ERR9438360/ERR9438360_2.fastq.gz
VBS55217-6781STDY12150332	ERR9438361	/seq/illumina/runs/44/44212/lane1/plex8/44212_1#8.cram			ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR943/001/ERR9438361/ERR9438361_1.fastq.gz	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR943/001/ERR9438361/ERR9438361_2.fastq.gz
VBS55218-6781STDY12150333	ERR9438362	/seq/illumina/runs/44/44212/lane1/plex9/44212_1#9.cram			ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR943/002/ERR9438362/ERR9438362_1.fastq.gz	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR943/002/ERR9438362/ERR9438362_2.fastq.gz
VBS55219-6781STDY12150334	ERR9438363	/seq/illumina/runs/44/44212/lane1/plex10/44212_1#10.cram			ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR943/003/ERR9438363/ERR9438363_1.fastq.gz	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR943/003/ERR9438363/ERR9438363_2.fastq.gz
VBS55220-6781STDY12150335	ERR9438364	/seq/illumina/runs/44/44212/lane1/plex11/44212_1#11.cram			ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR943/004/ERR9438364/ERR9438364_1.fastq.gz	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR943/004/ERR9438364/ERR9438364_2.fastq.gz
VBS55221-6781STDY12150336	ERR9438365	/seq/illumina/runs/44/44212/lane1/plex12/44212_1#12.cram			ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR943/005/ERR9438365/ERR9438365_1.fastq.gz	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR943/005/ERR9438365/ERR9438365_2.fastq.gz
VBS55222-6781STDY12150337	ERR9438378	/seq/illumina/runs/44/44213/lane1/plex1/44213_1#1.cram			ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR943/008/ERR9438378/ERR9438378_1.fastq.gz	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR943/008/ERR9438378/ERR9438378_2.fastq.gz
VBS55223-6781STDY12150338	ERR9438379	/seq/illumina/runs/44/44213/lane1/plex2/44213_1#2.cram			ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR943/009/ERR9438379/ERR9438379_1.fastq.gz	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR943/009/ERR9438379/ERR9438379_2.fastq.gz
VBS55224-6781STDY12150339	ERR9438380	/seq/illumina/runs/44/44213/lane1/plex3/44213_1#3.cram			ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR943/000/ERR9438380/ERR9438380_1.fastq.gz	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR943/000/ERR9438380/ERR9438380_2.fastq.gz
VBS55225-6781STDY12150340	ERR9438381	/seq/illumina/runs/44/44213/lane1/plex4/44213_1#4.cram			ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR943/001/ERR9438381/ERR9438381_1.fastq.gz	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR943/001/ERR9438381/ERR9438381_2.fastq.gz
VBS55226-6781STDY12150341	ERR9438382	/seq/illumina/runs/44/44213/lane1/plex5/44213_1#5.cram			ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR943/002/ERR9438382/ERR9438382_1.fastq.gz	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR943/002/ERR9438382/ERR9438382_2.fastq.gz
VBS55227-6781STDY12150342	ERR9438383	/seq/illumina/runs/44/44213/lane1/plex6/44213_1#6.cram			ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR943/003/ERR9438383/ERR9438383_1.fastq.gz	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR943/003/ERR9438383/ERR9438383_2.fastq.gz
VBS55228-6781STDY12150343	ERR9438384	/seq/illumina/runs/44/44213/lane1/plex7/44213_1#7.cram			ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR943/004/ERR9438384/ERR9438384_1.fastq.gz	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR943/004/ERR9438384/ERR9438384_2.fastq.gz
VBS55229-6781STDY12150344	ERR9438385	/seq/illumina/runs/44/44213/lane1/plex8/44213_1#8.cram			ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR943/005/ERR9438385/ERR9438385_1.fastq.gz	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR943/005/ERR9438385/ERR9438385_2.fastq.gz
VBS55230-6781STDY12150345	ERR9438386	/seq/illumina/runs/44/44213/lane1/plex9/44213_1#9.cram			ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR943/006/ERR9438386/ERR9438386_1.fastq.gz	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR943/006/ERR9438386/ERR9438386_2.fastq.gz
VBS55231-6781STDY12150346	ERR9438387	/seq/illumina/runs/44/44213/lane1/plex10/44213_1#10.cram			ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR943/007/ERR9438387/ERR9438387_1.fastq.gz	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR943/007/ERR9438387/ERR9438387_2.fastq.gz
VBS55232-6781STDY12150347	ERR9438388	/seq/illumina/runs/44/44213/lane1/plex11/44213_1#11.cram			ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR943/008/ERR9438388/ERR9438388_1.fastq.gz	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR943/008/ERR9438388/ERR9438388_2.fastq.gz
VBS55233-6781STDY12150348	ERR9438389	/seq/illumina/runs/44/44213/lane1/plex12/44213_1#12.cram			ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR943/009/ERR9438389/ERR9438389_1.fastq.gz	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR943/009/ERR9438389/ERR9438389_2.fastq.gz
VBS55234-6781STDY12150349	ERR9438366	/seq/illumina/runs/44/44212/lane2/plex1/44212_2#1.cram			ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR943/006/ERR9438366/ERR9438366_1.fastq.gz	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR943/006/ERR9438366/ERR9438366_2.fastq.gz
VBS55235-6781STDY12150350	ERR9438367	/seq/illumina/runs/44/44212/lane2/plex2/44212_2#2.cram			ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR943/007/ERR9438367/ERR9438367_1.fastq.gz	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR943/007/ERR9438367/ERR9438367_2.fastq.gz
VBS55236-6781STDY12150351	ERR9438368	/seq/illumina/runs/44/44212/lane2/plex3/44212_2#3.cram			ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR943/008/ERR9438368/ERR9438368_1.fastq.gz	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR943/008/ERR9438368/ERR9438368_2.fastq.gz
VBS55237-6781STDY12150352	ERR9438369	/seq/illumina/runs/44/44212/lane2/plex4/44212_2#4.cram			ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR943/009/ERR9438369/ERR9438369_1.fastq.gz	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR943/009/ERR9438369/ERR9438369_2.fastq.gz
VBS55238-6781STDY12150353	ERR9438370	/seq/illumina/runs/44/44212/lane2/plex5/44212_2#5.cram			ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR943/000/ERR9438370/ERR9438370_1.fastq.gz	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR943/000/ERR9438370/ERR9438370_2.fastq.gz
VBS55239-6781STDY12150354	ERR9438371	/seq/illumina/runs/44/44212/lane2/plex6/44212_2#6.cram			ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR943/001/ERR9438371/ERR9438371_1.fastq.gz	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR943/001/ERR9438371/ERR9438371_2.fastq.gz
VBS55240-6781STDY12150355	ERR9438372	/seq/illumina/runs/44/44212/lane2/plex7/44212_2#7.cram			ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR943/002/ERR9438372/ERR9438372_1.fastq.gz	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR943/002/ERR9438372/ERR9438372_2.fastq.gz
VBS55241-6781STDY12150356	ERR9438373	/seq/illumina/runs/44/44212/lane2/plex8/44212_2#8.cram			ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR943/003/ERR9438373/ERR9438373_1.fastq.gz	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR943/003/ERR9438373/ERR9438373_2.fastq.gz
VBS55242-6781STDY12150357	ERR9438374	/seq/illumina/runs/44/44212/lane2/plex9/44212_2#9.cram			ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR943/004/ERR9438374/ERR9438374_1.fastq.gz	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR943/004/ERR9438374/ERR9438374_2.fastq.gz
VBS55243-6781STDY12150358	ERR9438375	/seq/illumina/runs/44/44212/lane2/plex10/44212_2#10.cram			ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR943/005/ERR9438375/ERR9438375_1.fastq.gz	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR943/005/ERR9438375/ERR9438375_2.fastq.gz
VBS55244-6781STDY12150359	ERR9438376	/seq/illumina/runs/44/44212/lane2/plex11/44212_2#11.cram			ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR943/006/ERR9438376/ERR9438376_1.fastq.gz	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR943/006/ERR9438376/ERR9438376_2.fastq.gz
VBS55245-6781STDY12150360	ERR9438377	/seq/illumina/runs/44/44212/lane2/plex12/44212_2#12.cram			ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR943/007/ERR9438377/ERR9438377_1.fastq.gz	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR943/007/ERR9438377/ERR9438377_2.fastq.gz
VBS55246-6781STDY12150361	ERR9438330	/seq/illumina/runs/44/44173/lane1/plex1/44173_1#1.cram			ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR943/000/ERR9438330/ERR9438330_1.fastq.gz	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR943/000/ERR9438330/ERR9438330_2.fastq.gz
VBS55247-6781STDY12150362	ERR9438331	/seq/illumina/runs/44/44173/lane1/plex2/44173_1#2.cram			ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR943/001/ERR9438331/ERR9438331_1.fastq.gz	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR943/001/ERR9438331/ERR9438331_2.fastq.gz
VBS55248-6781STDY12150363	ERR9438332	/seq/illumina/runs/44/44173/lane1/plex3/44173_1#3.cram			ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR943/002/ERR9438332/ERR9438332_1.fastq.gz	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR943/002/ERR9438332/ERR9438332_2.fastq.gz
VBS55249-6781STDY12150364	ERR9438333	/seq/illumina/runs/44/44173/lane1/plex4/44173_1#4.cram			ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR943/003/ERR9438333/ERR9438333_1.fastq.gz	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR943/003/ERR9438333/ERR9438333_2.fastq.gz
VBS55250-6781STDY12150365	ERR9438334	/seq/illumina/runs/44/44173/lane1/plex5/44173_1#5.cram			ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR943/004/ERR9438334/ERR9438334_1.fastq.gz	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR943/004/ERR9438334/ERR9438334_2.fastq.gz
VBS55251-6781STDY12150366	ERR9438335	/seq/illumina/runs/44/44173/lane1/plex6/44173_1#6.cram			ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR943/005/ERR9438335/ERR9438335_1.fastq.gz	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR943/005/ERR9438335/ERR9438335_2.fastq.gz
VBS55252-6781STDY12150367	ERR9438336	/seq/illumina/runs/44/44173/lane1/plex7/44173_1#7.cram			ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR943/006/ERR9438336/ERR9438336_1.fastq.gz	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR943/006/ERR9438336/ERR9438336_2.fastq.gz
VBS55253-6781STDY12150368	ERR9438337	/seq/illumina/runs/44/44173/lane1/plex8/44173_1#8.cram			ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR943/007/ERR9438337/ERR9438337_1.fastq.gz	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR943/007/ERR9438337/ERR9438337_2.fastq.gz
VBS55254-6781STDY12150369	ERR9438338	/seq/illumina/runs/44/44173/lane1/plex9/44173_1#9.cram			ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR943/008/ERR9438338/ERR9438338_1.fastq.gz	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR943/008/ERR9438338/ERR9438338_2.fastq.gz
VBS55255-6781STDY12150370	ERR9438339	/seq/illumina/runs/44/44173/lane1/plex10/44173_1#10.cram			ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR943/009/ERR9438339/ERR9438339_1.fastq.gz	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR943/009/ERR9438339/ERR9438339_2.fastq.gz
VBS55256-6781STDY12150371	ERR9438340	/seq/illumina/runs/44/44173/lane1/plex11/44173_1#11.cram			ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR943/000/ERR9438340/ERR9438340_1.fastq.gz	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR943/000/ERR9438340/ERR9438340_2.fastq.gz
VBS55257-6781STDY12150372	ERR9438341	/seq/illumina/runs/44/44173/lane1/plex12/44173_1#12.cram			ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR943/001/ERR9438341/ERR9438341_1.fastq.gz	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR943/001/ERR9438341/ERR9438341_2.fastq.gz
VBS55258-6781STDY12150373	ERR9438199	/seq/illumina/runs/44/44117/lane2/plex1/44117_2#1.cram			ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR943/009/ERR9438199/ERR9438199_1.fastq.gz	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR943/009/ERR9438199/ERR9438199_2.fastq.gz
VBS55259-6781STDY12150374	ERR9438200	/seq/illumina/runs/44/44117/lane2/plex2/44117_2#2.cram			ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR943/000/ERR9438200/ERR9438200_1.fastq.gz	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR943/000/ERR9438200/ERR9438200_2.fastq.gz
VBS55260-6781STDY12150375	ERR9438201	/seq/illumina/runs/44/44117/lane2/plex3/44117_2#3.cram			ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR943/001/ERR9438201/ERR9438201_1.fastq.gz	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR943/001/ERR9438201/ERR9438201_2.fastq.gz
VBS55261-6781STDY12150376	ERR9438202	/seq/illumina/runs/44/44117/lane2/plex4/44117_2#4.cram			ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR943/002/ERR9438202/ERR9438202_1.fastq.gz	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR943/002/ERR9438202/ERR9438202_2.fastq.gz
VBS55262-6781STDY12150377	ERR9438203	/seq/illumina/runs/44/44117/lane2/plex5/44117_2#5.cram			ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR943/003/ERR9438203/ERR9438203_1.fastq.gz	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR943/003/ERR9438203/ERR9438203_2.fastq.gz
VBS55263-6781STDY12150378	ERR9438204	/seq/illumina/runs/44/44117/lane2/plex6/44117_2#6.cram			ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR943/004/ERR9438204/ERR9438204_1.fastq.gz	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR943/004/ERR9438204/ERR9438204_2.fastq.gz
VBS55264-6781STDY12150379	ERR9438205	/seq/illumina/runs/44/44117/lane2/plex7/44117_2#7.cram			ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR943/005/ERR9438205/ERR9438205_1.fastq.gz	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR943/005/ERR9438205/ERR9438205_2.fastq.gz
VBS55265-6781STDY12150380	ERR9438206	/seq/illumina/runs/44/44117/lane2/plex8/44117_2#8.cram			ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR943/006/ERR9438206/ERR9438206_1.fastq.gz	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR943/006/ERR9438206/ERR9438206_2.fastq.gz
VBS55266-6781STDY12150381	ERR9438207	/seq/illumina/runs/44/44117/lane2/plex9/44117_2#9.cram			ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR943/007/ERR9438207/ERR9438207_1.fastq.gz	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR943/007/ERR9438207/ERR9438207_2.fastq.gz
VBS55267-6781STDY12150382	ERR9438208	/seq/illumina/runs/44/44117/lane2/plex10/44117_2#10.cram			ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR943/008/ERR9438208/ERR9438208_1.fastq.gz	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR943/008/ERR9438208/ERR9438208_2.fastq.gz
VBS55268-6781STDY12150383	ERR9438209	/seq/illumina/runs/44/44117/lane2/plex11/44117_2#11.cram			ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR943/009/ERR9438209/ERR9438209_1.fastq.gz	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR943/009/ERR9438209/ERR9438209_2.fastq.gz
VBS55269-6781STDY12150384	ERR9438210	/seq/illumina/runs/44/44117/lane2/plex12/44117_2#12.cram			ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR943/000/ERR9438210/ERR9438210_1.fastq.gz	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR943/000/ERR9438210/ERR9438210_2.fastq.gz
VBS55270-6781STDY12150385	ERR9438211	/seq/illumina/runs/44/44126/lane1/plex1/44126_1#1.cram			ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR943/001/ERR9438211/ERR9438211_1.fastq.gz	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR943/001/ERR9438211/ERR9438211_2.fastq.gz
VBS55271-6781STDY12150386	ERR9438212	/seq/illumina/runs/44/44126/lane1/plex2/44126_1#2.cram			ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR943/002/ERR9438212/ERR9438212_1.fastq.gz	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR943/002/ERR9438212/ERR9438212_2.fastq.gz
VBS55272-6781STDY12150387	ERR9438213	/seq/illumina/runs/44/44126/lane1/plex3/44126_1#3.cram			ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR943/003/ERR9438213/ERR9438213_1.fastq.gz	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR943/003/ERR9438213/ERR9438213_2.fastq.gz
VBS55273-6781STDY12150388	ERR9438214	/seq/illumina/runs/44/44126/lane1/plex4/44126_1#4.cram			ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR943/004/ERR9438214/ERR9438214_1.fastq.gz	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR943/004/ERR9438214/ERR9438214_2.fastq.gz
VBS55274-6781STDY12150389	ERR9438215	/seq/illumina/runs/44/44126/lane1/plex5/44126_1#5.cram			ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR943/005/ERR9438215/ERR9438215_1.fastq.gz	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR943/005/ERR9438215/ERR9438215_2.fastq.gz
VBS55275-6781STDY12150390	ERR9438216	/seq/illumina/runs/44/44126/lane1/plex6/44126_1#6.cram			ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR943/006/ERR9438216/ERR9438216_1.fastq.gz	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR943/006/ERR9438216/ERR9438216_2.fastq.gz
VBS55276-6781STDY12150391	ERR9438217	/seq/illumina/runs/44/44126/lane1/plex7/44126_1#7.cram			ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR943/007/ERR9438217/ERR9438217_1.fastq.gz	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR943/007/ERR9438217/ERR9438217_2.fastq.gz
VBS55277-6781STDY12150392	ERR9438218	/seq/illumina/runs/44/44126/lane1/plex8/44126_1#8.cram			ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR943/008/ERR9438218/ERR9438218_1.fastq.gz	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR943/008/ERR9438218/ERR9438218_2.fastq.gz
VBS55278-6781STDY12150393	ERR9438219	/seq/illumina/runs/44/44126/lane1/plex9/44126_1#9.cram			ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR943/009/ERR9438219/ERR9438219_1.fastq.gz	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR943/009/ERR9438219/ERR9438219_2.fastq.gz
