EA18-0126	Tanzania	Moshi	VBS55004	06/08/2018	1246:VO-TZ-KABULA-VMF00185	ERR9438146	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR943/006/ERR9438146/ERR9438146_1.fastq.gz	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR943/006/ERR9438146/ERR9438146_2.fastq.gz
EA18-0127	Tanzania	Moshi	VBS55005	06/08/2018	1246:VO-TZ-KABULA-VMF00185	ERR9438147	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR943/007/ERR9438147/ERR9438147_1.fastq.gz	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR943/007/ERR9438147/ERR9438147_2.fastq.gz
EA18-0128	Tanzania	Moshi	VBS55006	06/08/2018	1246:VO-TZ-KABULA-VMF00185	ERR9438148	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR943/008/ERR9438148/ERR9438148_1.fastq.gz	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR943/008/ERR9438148/ERR9438148_2.fastq.gz
EA18-0129	Tanzania	Moshi	VBS55007	06/08/2018	1246:VO-TZ-KABULA-VMF00185	ERR9438149	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR943/009/ERR9438149/ERR9438149_1.fastq.gz	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR943/009/ERR9438149/ERR9438149_2.fastq.gz
EA18-0130	Tanzania	Moshi	VBS55008	06/08/2018	1246:VO-TZ-KABULA-VMF00185	ERR9438150	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR943/000/ERR9438150/ERR9438150_1.fastq.gz	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR943/000/ERR9438150/ERR9438150_2.fastq.gz
EA18-0131	Tanzania	Moshi	VBS55009	06/08/2018	1246:VO-TZ-KABULA-VMF00185	ERR9438151	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR943/001/ERR9438151/ERR9438151_1.fastq.gz	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR943/001/ERR9438151/ERR9438151_2.fastq.gz
EA18-0132	Tanzania	Moshi	VBS55010	06/08/2018	1246:VO-TZ-KABULA-VMF00185	ERR9438152	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR943/002/ERR9438152/ERR9438152_1.fastq.gz	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR943/002/ERR9438152/ERR9438152_2.fastq.gz
EA18-0133	Tanzania	Moshi	VBS55011	06/08/2018	1246:VO-TZ-KABULA-VMF00185	ERR9438153	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR943/003/ERR9438153/ERR9438153_1.fastq.gz	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR943/003/ERR9438153/ERR9438153_2.fastq.gz
EA18-0134	Tanzania	Moshi	VBS55012	06/08/2018	1246:VO-TZ-KABULA-VMF00185	ERR9438154	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR943/004/ERR9438154/ERR9438154_1.fastq.gz	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR943/004/ERR9438154/ERR9438154_2.fastq.gz
EA18-0135	Tanzania	Moshi	VBS55013	06/08/2018	1246:VO-TZ-KABULA-VMF00185	ERR9438155	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR943/005/ERR9438155/ERR9438155_1.fastq.gz	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR943/005/ERR9438155/ERR9438155_2.fastq.gz
EA18-0136	Tanzania	Moshi	VBS55014	06/08/2018	1246:VO-TZ-KABULA-VMF00185	ERR9438156	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR943/006/ERR9438156/ERR9438156_1.fastq.gz	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR943/006/ERR9438156/ERR9438156_2.fastq.gz
EA18-0137	Tanzania	Moshi	VBS55015	06/08/2018	1246:VO-TZ-KABULA-VMF00185	ERR9438157	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR943/007/ERR9438157/ERR9438157_1.fastq.gz	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR943/007/ERR9438157/ERR9438157_2.fastq.gz
EA18-0139	Tanzania	Moshi	VBS55016	06/08/2018	1246:VO-TZ-KABULA-VMF00185	ERR9438158	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR943/008/ERR9438158/ERR9438158_1.fastq.gz	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR943/008/ERR9438158/ERR9438158_2.fastq.gz
EA18-0140	Tanzania	Moshi	VBS55017	06/08/2018	1246:VO-TZ-KABULA-VMF00185	ERR9438159	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR943/009/ERR9438159/ERR9438159_1.fastq.gz	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR943/009/ERR9438159/ERR9438159_2.fastq.gz
EA18-0141	Tanzania	Moshi	VBS55018	06/08/2018	1246:VO-TZ-KABULA-VMF00185	ERR9438160	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR943/000/ERR9438160/ERR9438160_1.fastq.gz	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR943/000/ERR9438160/ERR9438160_2.fastq.gz
EA18-0142	Tanzania	Moshi	VBS55019	06/08/2018	1246:VO-TZ-KABULA-VMF00185	ERR9438161	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR943/001/ERR9438161/ERR9438161_1.fastq.gz	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR943/001/ERR9438161/ERR9438161_2.fastq.gz
EA18-0143	Tanzania	Moshi	VBS55020	06/08/2018	1246:VO-TZ-KABULA-VMF00185	ERR9438162	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR943/002/ERR9438162/ERR9438162_1.fastq.gz	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR943/002/ERR9438162/ERR9438162_2.fastq.gz
EA18-0144	Tanzania	Moshi	VBS55021	06/08/2018	1246:VO-TZ-KABULA-VMF00185	ERR9515827	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR951/007/ERR9515827/ERR9515827_1.fastq.gz	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR951/007/ERR9515827/ERR9515827_2.fastq.gz
EA18-0145	Tanzania	Moshi	VBS55022	06/08/2018	1246:VO-TZ-KABULA-VMF00185	ERR9515828	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR951/008/ERR9515828/ERR9515828_1.fastq.gz	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR951/008/ERR9515828/ERR9515828_2.fastq.gz
EA18-0146	Tanzania	Moshi	VBS55023	06/08/2018	1246:VO-TZ-KABULA-VMF00185	ERR9515829	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR951/009/ERR9515829/ERR9515829_1.fastq.gz	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR951/009/ERR9515829/ERR9515829_2.fastq.gz
EA18-0147	Tanzania	Moshi	VBS55024	06/08/2018	1246:VO-TZ-KABULA-VMF00185	ERR9515830	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR951/000/ERR9515830/ERR9515830_1.fastq.gz	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR951/000/ERR9515830/ERR9515830_2.fastq.gz
EA18-0148	Tanzania	Moshi	VBS55025	06/08/2018	1246:VO-TZ-KABULA-VMF00185	ERR9515831	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR951/001/ERR9515831/ERR9515831_1.fastq.gz	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR951/001/ERR9515831/ERR9515831_2.fastq.gz
EA18-0149	Tanzania	Moshi	VBS55026	06/08/2018	1246:VO-TZ-KABULA-VMF00185	ERR9515832	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR951/002/ERR9515832/ERR9515832_1.fastq.gz	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR951/002/ERR9515832/ERR9515832_2.fastq.gz
EA18-0150	Tanzania	Moshi	VBS55027	06/08/2018	1246:VO-TZ-KABULA-VMF00185	ERR9515833	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR951/003/ERR9515833/ERR9515833_1.fastq.gz	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR951/003/ERR9515833/ERR9515833_2.fastq.gz
EA18-0151	Tanzania	Moshi	VBS55028	06/08/2018	1246:VO-TZ-KABULA-VMF00185	ERR9515834	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR951/004/ERR9515834/ERR9515834_1.fastq.gz	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR951/004/ERR9515834/ERR9515834_2.fastq.gz
EA18-0152	Tanzania	Moshi	VBS55029	06/08/2018	1246:VO-TZ-KABULA-VMF00185	ERR9515835	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR951/005/ERR9515835/ERR9515835_1.fastq.gz	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR951/005/ERR9515835/ERR9515835_2.fastq.gz
EA18-0153	Tanzania	Moshi	VBS55030	06/08/2018	1246:VO-TZ-KABULA-VMF00185	ERR9515836	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR951/006/ERR9515836/ERR9515836_1.fastq.gz	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR951/006/ERR9515836/ERR9515836_2.fastq.gz
EA18-0154	Tanzania	Moshi	VBS55031	06/08/2018	1246:VO-TZ-KABULA-VMF00185	ERR9515837	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR951/007/ERR9515837/ERR9515837_1.fastq.gz	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR951/007/ERR9515837/ERR9515837_2.fastq.gz
EA18-0155	Tanzania	Moshi	VBS55032	06/08/2018	1246:VO-TZ-KABULA-VMF00185	ERR9515838	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR951/008/ERR9515838/ERR9515838_1.fastq.gz	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR951/008/ERR9515838/ERR9515838_2.fastq.gz
EA18-0156	Tanzania	Moshi	VBS55033	06/08/2018	1246:VO-TZ-KABULA-VMF00185	ERR9515839	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR951/009/ERR9515839/ERR9515839_1.fastq.gz	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR951/009/ERR9515839/ERR9515839_2.fastq.gz
EA18-0157	Tanzania	Moshi	VBS55034	06/08/2018	1246:VO-TZ-KABULA-VMF00185	ERR9515840	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR951/000/ERR9515840/ERR9515840_1.fastq.gz	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR951/000/ERR9515840/ERR9515840_2.fastq.gz
EA18-0158	Tanzania	Moshi	VBS55035	06/08/2018	1246:VO-TZ-KABULA-VMF00185	ERR9515841	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR951/001/ERR9515841/ERR9515841_1.fastq.gz	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR951/001/ERR9515841/ERR9515841_2.fastq.gz
EA18-0159	Tanzania	Moshi	VBS55036	06/08/2018	1246:VO-TZ-KABULA-VMF00185	ERR9515842	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR951/002/ERR9515842/ERR9515842_1.fastq.gz	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR951/002/ERR9515842/ERR9515842_2.fastq.gz
EA18-0160	Tanzania	Moshi	VBS55037	06/08/2018	1246:VO-TZ-KABULA-VMF00185	ERR9515843	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR951/003/ERR9515843/ERR9515843_1.fastq.gz	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR951/003/ERR9515843/ERR9515843_2.fastq.gz
EA18-0161	Tanzania	Moshi	VBS55038	06/08/2018	1246:VO-TZ-KABULA-VMF00185	ERR9515844	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR951/004/ERR9515844/ERR9515844_1.fastq.gz	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR951/004/ERR9515844/ERR9515844_2.fastq.gz
EA18-0163	Tanzania	Moshi	VBS55039	06/08/2018	1246:VO-TZ-KABULA-VMF00185	ERR9515845	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR951/005/ERR9515845/ERR9515845_1.fastq.gz	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR951/005/ERR9515845/ERR9515845_2.fastq.gz
EA18-0164	Tanzania	Moshi	VBS55040	06/08/2018	1246:VO-TZ-KABULA-VMF00185	ERR9515846	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR951/006/ERR9515846/ERR9515846_1.fastq.gz	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR951/006/ERR9515846/ERR9515846_2.fastq.gz
EA18-0165	Tanzania	Moshi	VBS55041	06/08/2018	1246:VO-TZ-KABULA-VMF00185	ERR9515847	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR951/007/ERR9515847/ERR9515847_1.fastq.gz	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR951/007/ERR9515847/ERR9515847_2.fastq.gz
EA18-0166	Tanzania	Moshi	VBS55042	06/08/2018	1246:VO-TZ-KABULA-VMF00185	ERR9515848	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR951/008/ERR9515848/ERR9515848_1.fastq.gz	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR951/008/ERR9515848/ERR9515848_2.fastq.gz
EA18-0167	Tanzania	Moshi	VBS55043	06/08/2018	1246:VO-TZ-KABULA-VMF00185	ERR9515849	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR951/009/ERR9515849/ERR9515849_1.fastq.gz	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR951/009/ERR9515849/ERR9515849_2.fastq.gz
EA18-0168	Tanzania	Moshi	VBS55044	06/08/2018	1246:VO-TZ-KABULA-VMF00185	ERR9515850	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR951/000/ERR9515850/ERR9515850_1.fastq.gz	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR951/000/ERR9515850/ERR9515850_2.fastq.gz
EA18-0169	Tanzania	Moshi	VBS55045	06/08/2018	1246:VO-TZ-KABULA-VMF00185	ERR9438031	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR943/001/ERR9438031/ERR9438031_1.fastq.gz	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR943/001/ERR9438031/ERR9438031_2.fastq.gz
EA18-0170	Tanzania	Moshi	VBS55046	06/08/2018	1246:VO-TZ-KABULA-VMF00185	ERR9438032	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR943/002/ERR9438032/ERR9438032_1.fastq.gz	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR943/002/ERR9438032/ERR9438032_2.fastq.gz
EA18-0171	Tanzania	Moshi	VBS55047	06/08/2018	1246:VO-TZ-KABULA-VMF00185	ERR9438033	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR943/003/ERR9438033/ERR9438033_1.fastq.gz	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR943/003/ERR9438033/ERR9438033_2.fastq.gz
EA18-0172	Tanzania	Moshi	VBS55048	06/08/2018	1246:VO-TZ-KABULA-VMF00185	ERR9438034	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR943/004/ERR9438034/ERR9438034_1.fastq.gz	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR943/004/ERR9438034/ERR9438034_2.fastq.gz
EA18-0173	Tanzania	Moshi	VBS55049	06/08/2018	1246:VO-TZ-KABULA-VMF00185	ERR9438035	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR943/005/ERR9438035/ERR9438035_1.fastq.gz	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR943/005/ERR9438035/ERR9438035_2.fastq.gz
EA18-0174	Tanzania	Moshi	VBS55050	06/08/2018	1246:VO-TZ-KABULA-VMF00185	ERR9438036	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR943/006/ERR9438036/ERR9438036_1.fastq.gz	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR943/006/ERR9438036/ERR9438036_2.fastq.gz
EA18-0175	Tanzania	Moshi	VBS55051	06/08/2018	1246:VO-TZ-KABULA-VMF00185	ERR9438037	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR943/007/ERR9438037/ERR9438037_1.fastq.gz	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR943/007/ERR9438037/ERR9438037_2.fastq.gz
EA18-0176	Tanzania	Moshi	VBS55052	06/08/2018	1246:VO-TZ-KABULA-VMF00185	ERR9438038	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR943/008/ERR9438038/ERR9438038_1.fastq.gz	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR943/008/ERR9438038/ERR9438038_2.fastq.gz
EA18-0177	Tanzania	Moshi	VBS55053	06/08/2018	1246:VO-TZ-KABULA-VMF00185	ERR9438039	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR943/009/ERR9438039/ERR9438039_1.fastq.gz	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR943/009/ERR9438039/ERR9438039_2.fastq.gz
EA18-0178	Tanzania	Moshi	VBS55054	06/08/2018	1246:VO-TZ-KABULA-VMF00185	ERR9438040	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR943/000/ERR9438040/ERR9438040_1.fastq.gz	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR943/000/ERR9438040/ERR9438040_2.fastq.gz
EA18-0179	Tanzania	Moshi	VBS55055	06/08/2018	1246:VO-TZ-KABULA-VMF00185	ERR9438041	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR943/001/ERR9438041/ERR9438041_1.fastq.gz	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR943/001/ERR9438041/ERR9438041_2.fastq.gz
EA18-0180	Tanzania	Moshi	VBS55056	06/08/2018	1246:VO-TZ-KABULA-VMF00185	ERR9438042	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR943/002/ERR9438042/ERR9438042_1.fastq.gz	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR943/002/ERR9438042/ERR9438042_2.fastq.gz
EA18-0182	Tanzania	Moshi	VBS55058	06/08/2018	1246:VO-TZ-KABULA-VMF00185	ERR9438019	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR943/009/ERR9438019/ERR9438019_1.fastq.gz	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR943/009/ERR9438019/ERR9438019_2.fastq.gz
EA18-0183	Tanzania	Moshi	VBS55059	06/08/2018	1246:VO-TZ-KABULA-VMF00185	ERR9438020	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR943/000/ERR9438020/ERR9438020_1.fastq.gz	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR943/000/ERR9438020/ERR9438020_2.fastq.gz
EA18-0184	Tanzania	Moshi	VBS55060	06/08/2018	1246:VO-TZ-KABULA-VMF00185	ERR9438021	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR943/001/ERR9438021/ERR9438021_1.fastq.gz	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR943/001/ERR9438021/ERR9438021_2.fastq.gz
EA18-0185	Tanzania	Moshi	VBS55061	06/08/2018	1246:VO-TZ-KABULA-VMF00185	ERR9438022	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR943/002/ERR9438022/ERR9438022_1.fastq.gz	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR943/002/ERR9438022/ERR9438022_2.fastq.gz
EA18-0186	Tanzania	Moshi	VBS55062	06/08/2018	1246:VO-TZ-KABULA-VMF00185	ERR9438023	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR943/003/ERR9438023/ERR9438023_1.fastq.gz	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR943/003/ERR9438023/ERR9438023_2.fastq.gz
EA18-0187	Tanzania	Moshi	VBS55063	06/08/2018	1246:VO-TZ-KABULA-VMF00185	ERR9438024	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR943/004/ERR9438024/ERR9438024_1.fastq.gz	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR943/004/ERR9438024/ERR9438024_2.fastq.gz
EA18-0188	Tanzania	Moshi	VBS55064	06/08/2018	1246:VO-TZ-KABULA-VMF00185	ERR9438025	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR943/005/ERR9438025/ERR9438025_1.fastq.gz	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR943/005/ERR9438025/ERR9438025_2.fastq.gz
EA18-0189	Tanzania	Moshi	VBS55065	06/08/2018	1246:VO-TZ-KABULA-VMF00185	ERR9438026	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR943/006/ERR9438026/ERR9438026_1.fastq.gz	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR943/006/ERR9438026/ERR9438026_2.fastq.gz
EA18-0190	Tanzania	Moshi	VBS55066	06/08/2018	1246:VO-TZ-KABULA-VMF00185	ERR9438027	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR943/007/ERR9438027/ERR9438027_1.fastq.gz	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR943/007/ERR9438027/ERR9438027_2.fastq.gz
EA18-0191	Tanzania	Moshi	VBS55067	06/08/2018	1246:VO-TZ-KABULA-VMF00185	ERR9438028	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR943/008/ERR9438028/ERR9438028_1.fastq.gz	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR943/008/ERR9438028/ERR9438028_2.fastq.gz
EA18-0192	Tanzania	Moshi	VBS55068	06/08/2018	1246:VO-TZ-KABULA-VMF00185	ERR9438029	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR943/009/ERR9438029/ERR9438029_1.fastq.gz	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR943/009/ERR9438029/ERR9438029_2.fastq.gz
EA18-0193	Tanzania	Moshi	VBS55069	16/08/2018	1246:VO-TZ-KABULA-VMF00185	ERR9438030	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR943/000/ERR9438030/ERR9438030_1.fastq.gz	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR943/000/ERR9438030/ERR9438030_2.fastq.gz
EA18-0194	Tanzania	Moshi	VBS55070	16/08/2018	1246:VO-TZ-KABULA-VMF00185	ERR9438043	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR943/003/ERR9438043/ERR9438043_1.fastq.gz	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR943/003/ERR9438043/ERR9438043_2.fastq.gz
EA18-0195	Tanzania	Moshi	VBS55071	16/08/2018	1246:VO-TZ-KABULA-VMF00185	ERR9438044	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR943/004/ERR9438044/ERR9438044_1.fastq.gz	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR943/004/ERR9438044/ERR9438044_2.fastq.gz
EA18-0197	Tanzania	Moshi	VBS55073	16/08/2018	1246:VO-TZ-KABULA-VMF00185	ERR9438045	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR943/005/ERR9438045/ERR9438045_1.fastq.gz	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR943/005/ERR9438045/ERR9438045_2.fastq.gz
EA18-0198	Tanzania	Moshi	VBS55074	16/08/2018	1246:VO-TZ-KABULA-VMF00185	ERR9438046	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR943/006/ERR9438046/ERR9438046_1.fastq.gz	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR943/006/ERR9438046/ERR9438046_2.fastq.gz
EA18-0200	Tanzania	Moshi	VBS55075	16/08/2018	1246:VO-TZ-KABULA-VMF00185	ERR9438047	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR943/007/ERR9438047/ERR9438047_1.fastq.gz	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR943/007/ERR9438047/ERR9438047_2.fastq.gz
EA18-0201	Tanzania	Moshi	VBS55076	16/08/2018	1246:VO-TZ-KABULA-VMF00185	ERR9438048	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR943/008/ERR9438048/ERR9438048_1.fastq.gz	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR943/008/ERR9438048/ERR9438048_2.fastq.gz
EA18-0202	Tanzania	Moshi	VBS55077	16/08/2018	1246:VO-TZ-KABULA-VMF00185	ERR9438049	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR943/009/ERR9438049/ERR9438049_1.fastq.gz	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR943/009/ERR9438049/ERR9438049_2.fastq.gz
EA18-0203	Tanzania	Moshi	VBS55078	16/08/2018	1246:VO-TZ-KABULA-VMF00185	ERR9438050	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR943/000/ERR9438050/ERR9438050_1.fastq.gz	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR943/000/ERR9438050/ERR9438050_2.fastq.gz
EA18-0204	Tanzania	Moshi	VBS55079	16/08/2018	1246:VO-TZ-KABULA-VMF00185	ERR9438051	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR943/001/ERR9438051/ERR9438051_1.fastq.gz	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR943/001/ERR9438051/ERR9438051_2.fastq.gz
EA18-0206	Tanzania	Moshi	VBS55080	16/08/2018	1246:VO-TZ-KABULA-VMF00185	ERR9438052	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR943/002/ERR9438052/ERR9438052_1.fastq.gz	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR943/002/ERR9438052/ERR9438052_2.fastq.gz
EA18-0210	Tanzania	Moshi	VBS55081	16/08/2018	1246:VO-TZ-KABULA-VMF00185	ERR9438053	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR943/003/ERR9438053/ERR9438053_1.fastq.gz	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR943/003/ERR9438053/ERR9438053_2.fastq.gz
EA18-0211	Tanzania	Moshi	VBS55082	16/08/2018	1246:VO-TZ-KABULA-VMF00185	ERR9438054	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR943/004/ERR9438054/ERR9438054_1.fastq.gz	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR943/004/ERR9438054/ERR9438054_2.fastq.gz
EA18-0213	Tanzania	Moshi	VBS55083	16/08/2018	1246:VO-TZ-KABULA-VMF00185	ERR9438055	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR943/005/ERR9438055/ERR9438055_1.fastq.gz	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR943/005/ERR9438055/ERR9438055_2.fastq.gz
EA18-0214	Tanzania	Moshi	VBS55084	16/08/2018	1246:VO-TZ-KABULA-VMF00185	ERR9438056	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR943/006/ERR9438056/ERR9438056_1.fastq.gz	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR943/006/ERR9438056/ERR9438056_2.fastq.gz
